timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,known_anomaly
2026-07-27T22:56:35+08:00,1.47,120,22,0,1,1.135,0.095,1,0.194,0
2026-07-27T23:41:54+08:00,3.15,69,23,0,2,1.04,0.368,1,0.166,0
2026-07-28T06:06:06+08:00,2.7,71,6,1,1,1.037,0.721,0,-0.554,0
2026-07-28T06:11:26+08:00,4.15,138,6,1,2,1.088,0.261,0,-0.15,0
2026-07-28T06:11:33+08:00,1.67,497,6,1,0,1.006,0.447,0,1.723,0
2026-07-28T06:16:01+08:00,7.45,105,6,1,2,1.087,0.685,0,-1.308,0
2026-07-28T06:37:26+08:00,6.55,75,6,1,2,1.091,0.736,0,-0.656,0
2026-07-28T06:47:20+08:00,6.08,288,6,1,2,1.069,0.803,0,2.04,0
2026-07-28T06:57:36+08:00,4.85,165,6,1,2,1.021,1.154,0,2.779,0
2026-07-28T06:58:39+08:00,2.61,35,6,1,1,1.055,0.837,0,0.946,0
2026-07-28T07:04:14+08:00,6.53,103,7,1,2,1.009,0.445,0,-0.493,0
2026-07-28T07:08:14+08:00,4.9,364,7,1,0,1.07,0.819,0,3.19,0
2026-07-28T07:22:14+08:00,3.38,146,7,1,0,1.023,0.615,0,2.445,0
2026-07-28T07:27:50+08:00,4.08,16,7,1,1,1.147,0.583,0,0.501,0
2026-07-28T07:41:10+08:00,2.78,8,7,1,1,1.066,0.581,0,-0.705,0
2026-07-28T08:47:19+08:00,9.42,591,8,1,3,1.003,0.65,0,0.31,0
2026-07-28T08:52:12+08:00,5.84,434,8,1,2,1.087,0.882,0,0.724,0
2026-07-28T08:56:27+08:00,9.16,119,8,1,0,1.033,0.742,0,-0.386,0
2026-07-28T09:14:36+08:00,6.39,298,9,1,0,1.016,0.328,0,0.939,0
2026-07-28T09:19:39+08:00,2.62,33,9,1,1,1.028,0.468,0,-0.528,0
2026-07-28T09:27:48+08:00,6.71,49,9,1,2,1.037,1.567,0,-2.083,0
2026-07-28T10:02:11+08:00,2.96,80,10,1,1,1.027,0.525,0,0.696,0
2026-07-28T10:11:58+08:00,2.6,359,10,1,2,1.022,0.189,0,0.508,0
2026-07-28T10:26:13+08:00,6.97,230,10,1,2,1.038,1.79,0,0.863,0
2026-07-28T10:42:21+08:00,7.37,92,10,1,3,1.106,1.005,0,1.045,0
2026-07-28T11:00:33+08:00,8.69,326,11,1,3,1.076,3.017,0,1.496,0
2026-07-28T11:38:40+08:00,7.56,264,11,1,2,1.058,2.024,0,0.104,0
2026-07-28T11:39:30+08:00,4.17,15,11,1,1,1.034,1.219,0,2.109,0
2026-07-28T11:51:16+08:00,3.13,105,11,1,1,1.115,0.485,0,-1.486,0
2026-07-28T11:53:06+08:00,4.65,642,11,1,2,1.066,1.032,0,-1.028,0
2026-07-28T11:53:33+08:00,7.24,101,11,1,2,1.085,1.595,0,0.477,0
2026-07-28T12:43:05+08:00,2.98,33,12,1,1,1.095,0.878,0,-0.155,0
2026-07-28T12:58:24+08:00,6.46,352,12,1,3,1.022,0.597,0,-0.764,0
2026-07-28T13:13:38+08:00,2.24,138,13,1,1,1.146,0.235,0,1.151,0
2026-07-28T13:40:10+08:00,5.82,139,13,1,0,1.08,1.347,0,-0.072,0
2026-07-28T14:14:09+08:00,5.63,118,14,1,0,1.003,1.039,0,1.816,0
2026-07-28T14:53:46+08:00,3.97,60,14,1,2,1.073,0.958,0,-1.352,0
2026-07-28T15:10:09+08:00,6.0,74,15,1,0,1.103,1.632,0,-1.23,0
2026-07-28T15:24:29+08:00,6.89,770,15,1,3,1.146,0.516,0,2.73,0
2026-07-28T15:51:28+08:00,5.24,501,15,1,2,1.071,1.273,0,1.472,0
2026-07-28T16:06:32+08:00,2.87,14,16,1,1,1.14,0.876,0,1.335,0
2026-07-28T16:59:30+08:00,2.1,57,16,1,2,1.028,0.222,0,0.49,0
2026-07-28T17:14:08+08:00,6.18,181,17,1,0,1.056,1.407,0,-2.267,0
2026-07-28T17:20:19+08:00,6.18,248,17,1,0,1.064,0.968,0,-0.106,0
2026-07-28T17:22:28+08:00,0.87,337,17,1,2,1.115,0.16,0,-1.259,0
2026-07-28T17:25:16+08:00,0.91,42,17,1,1,1.11,0.091,0,-2.33,0
2026-07-28T17:27:03+08:00,2.76,12,17,1,1,1.098,0.345,0,-0.914,0
2026-07-28T17:40:22+08:00,1.09,60,17,1,0,1.032,0.164,0,0.067,0
2026-07-28T17:57:24+08:00,10.27,295,17,1,3,1.066,2.548,0,-0.617,0
2026-07-28T18:02:37+08:00,4.85,71,18,1,0,1.011,0.61,0,-0.243,0
2026-07-28T18:08:53+08:00,8.46,801,18,1,3,1.093,2.595,0,-0.258,0
2026-07-28T18:57:46+08:00,5.89,600,18,1,0,1.107,0.327,0,0.826,0
2026-07-28T18:58:09+08:00,5.41,168,18,1,3,1.025,0.708,0,-0.609,0
2026-07-28T19:04:01+08:00,2.64,20,19,1,1,1.033,0.161,0,-0.327,0
2026-07-28T19:07:41+08:00,2.36,81,19,1,1,1.089,0.238,0,-0.719,0
2026-07-28T19:07:57+08:00,3.91,22,19,1,1,1.009,1.066,0,-0.522,0
2026-07-28T19:10:54+08:00,6.78,29,19,1,2,1.099,1.976,0,-2.235,0
2026-07-28T19:34:18+08:00,10.24,322,19,1,3,1.023,1.28,0,2.076,0
2026-07-28T19:54:29+08:00,4.3,333,19,1,2,1.017,0.259,0,0.194,0
2026-07-28T20:00:13+08:00,8.14,91,20,1,3,1.085,1.809,0,-0.565,0
2026-07-28T20:03:22+08:00,4.75,311,20,1,0,1.109,1.424,0,1.83,0
2026-07-28T20:23:41+08:00,14.46,274,20,1,3,1.148,3.403,0,1.187,0
2026-07-28T20:52:59+08:00,3.59,49,20,1,1,1.114,1.237,0,0.987,0
2026-07-28T21:35:44+08:00,4.06,100,21,1,0,1.122,0.41,0,-0.475,0
2026-07-28T21:37:31+08:00,6.2,267,21,1,2,1.097,0.912,0,-1.693,0
2026-07-28T22:33:34+08:00,8.79,246,22,1,0,1.062,1.674,1,-0.54,0
2026-07-28T22:49:11+08:00,1.66,153,22,1,1,1.07,0.468,1,0.658,0
2026-07-28T23:33:47+08:00,1.8,660,23,1,0,1.068,0.173,1,0.036,0
2026-07-29T03:19:02+08:00,43.8,47,3,2,3,0.97,24.082,1,5.23,1
2026-07-29T04:18:02+08:00,5.78,86,4,2,2,1.039,1.983,1,1.267,0
2026-07-29T06:02:00+08:00,1.96,39,6,2,2,1.107,0.516,0,0.163,0
2026-07-29T06:05:01+08:00,6.5,773,6,2,0,1.086,1.921,0,0.317,0
2026-07-29T06:27:12+08:00,1.38,60,6,2,1,1.048,0.271,0,1.827,0
2026-07-29T06:28:41+08:00,4.25,25,6,2,2,1.069,1.212,0,-0.979,0
2026-07-29T06:38:10+08:00,6.09,34,6,2,2,1.105,0.966,0,0.093,0
2026-07-29T06:40:28+08:00,2.4,18,6,2,1,1.123,0.228,0,-0.829,0
2026-07-29T06:42:44+08:00,3.85,29,6,2,1,1.062,1.221,0,0.429,0
2026-07-29T07:17:34+08:00,8.09,55,7,2,2,1.005,0.656,0,-0.409,0
2026-07-29T07:25:10+08:00,4.35,535,7,2,2,1.013,1.377,0,0.374,0
2026-07-29T07:31:12+08:00,1.76,273,7,2,2,1.027,0.478,0,-1.08,0
2026-07-29T07:31:29+08:00,10.61,275,7,2,3,1.102,2.497,0,-1.434,0
2026-07-29T07:32:31+08:00,6.07,20,7,2,2,1.01,1.505,0,-0.381,0
2026-07-29T07:46:56+08:00,2.55,20,7,2,1,1.107,0.137,0,0.76,0
2026-07-29T07:50:58+08:00,5.72,121,7,2,2,1.041,1.108,0,-0.585,0
2026-07-29T07:54:51+08:00,5.91,33,7,2,2,1.056,1.661,0,-0.841,0
2026-07-29T08:16:03+08:00,0.61,4001,8,2,0,2.778,0.016,0,0.223,1
2026-07-29T08:18:10+08:00,6.67,508,8,2,0,1.047,1.441,0,-1.151,0
2026-07-29T08:24:20+08:00,1.85,160,8,2,1,1.079,0.608,0,-1.176,0
2026-07-29T08:33:54+08:00,4.27,278,8,2,2,1.082,0.893,0,-0.351,0
2026-07-29T08:58:03+08:00,6.79,112,8,2,3,1.02,1.582,0,-2.027,0
2026-07-29T08:58:03+08:00,2.63,38,8,2,1,1.041,0.335,0,-0.864,0
2026-07-29T09:21:53+08:00,3.17,367,9,2,0,1.063,0.903,0,-0.395,0
2026-07-29T09:35:05+08:00,5.92,85,9,2,0,1.051,1.736,0,2.659,0
2026-07-29T10:33:56+08:00,4.54,108,10,2,0,1.126,1.061,0,0.843,0
2026-07-29T11:16:42+08:00,9.64,237,11,2,3,1.13,2.67,0,-0.623,0
2026-07-29T11:37:58+08:00,8.23,987,11,2,0,1.136,0.524,0,0.236,0
2026-07-29T11:47:55+08:00,1.97,26,11,2,1,1.136,0.136,0,-2.23,0
2026-07-29T12:04:35+08:00,10.28,161,12,2,3,1.001,0.528,0,1.69,0
2026-07-29T12:10:13+08:00,8.18,213,12,2,3,1.103,2.488,0,-0.557,0
2026-07-29T12:26:08+08:00,6.92,53,12,2,0,1.145,2.008,0,0.702,0
2026-07-29T12:34:49+08:00,6.73,120,12,2,0,1.021,0.543,0,0.248,0
2026-07-29T12:39:16+08:00,7.27,492,12,2,0,1.068,1.132,0,1.486,0
2026-07-29T12:43:35+08:00,3.77,59,12,2,1,1.057,1.143,0,-0.4,0
2026-07-29T12:58:35+08:00,2.87,53,12,2,1,1.12,0.502,0,1.177,0
2026-07-29T13:49:25+08:00,6.29,240,13,2,0,1.04,0.856,0,-1.095,0
2026-07-29T14:30:38+08:00,3.42,450,14,2,0,1.024,0.248,0,-0.605,0
2026-07-29T14:43:47+08:00,10.28,459,14,2,3,1.046,2.111,0,-1.641,0
2026-07-29T14:45:35+08:00,9.81,250,14,2,0,1.041,2.143,0,-1.13,0
2026-07-29T15:13:39+08:00,4.54,180,15,2,2,1.009,1.276,0,0.828,0
2026-07-29T15:20:13+08:00,2.41,34,15,2,1,1.035,0.54,0,0.51,0
2026-07-29T15:42:13+08:00,6.73,107,15,2,2,1.141,0.645,0,0.898,0
2026-07-29T15:58:10+08:00,1.8,304,15,2,3,1.119,0.458,0,1.724,0
2026-07-29T16:32:28+08:00,6.26,1175,16,2,3,1.099,0.854,0,0.092,0
2026-07-29T17:08:41+08:00,2.19,127,17,2,1,1.125,0.131,0,0.758,0
2026-07-29T17:12:52+08:00,4.84,421,17,2,0,1.129,1.652,0,-1.257,0
2026-07-29T17:13:37+08:00,5.73,150,17,2,2,1.067,1.704,0,-0.812,0
2026-07-29T17:23:08+08:00,4.88,290,17,2,2,1.087,0.602,0,-2.179,0
2026-07-29T17:38:17+08:00,5.1,202,17,2,2,1.003,1.09,0,0.491,0
2026-07-29T17:47:24+08:00,9.77,171,17,2,3,1.102,0.495,0,-0.84,0
2026-07-29T17:48:48+08:00,2.99,22,17,2,1,1.094,0.546,0,0.488,0
2026-07-29T17:49:29+08:00,4.53,220,17,2,2,1.093,0.373,0,1.441,0
2026-07-29T17:59:35+08:00,0.4,52,17,2,1,1.019,0.079,0,0.717,0
2026-07-29T18:00:00+08:00,12.31,353,18,2,3,1.114,1.025,0,1.095,0
2026-07-29T18:00:13+08:00,5.25,286,18,2,2,1.017,0.555,0,0.118,0
2026-07-29T18:20:21+08:00,2.51,21,18,2,1,1.03,0.817,0,-0.076,0
2026-07-29T18:23:20+08:00,5.04,669,18,2,0,1.127,1.118,0,0.649,0
2026-07-29T18:41:55+08:00,6.6,847,18,2,3,1.076,1.509,0,-0.248,0
2026-07-29T18:45:05+08:00,4.92,26,18,2,2,1.024,0.652,0,-0.588,0
2026-07-29T18:54:52+08:00,7.06,371,18,2,0,1.141,1.527,0,-1.542,0
2026-07-29T19:37:22+08:00,6.5,349,19,2,3,1.026,2.014,0,0.58,0
2026-07-29T19:58:02+08:00,6.24,476,19,2,0,1.051,0.949,0,1.496,0
2026-07-29T19:58:47+08:00,11.7,390,19,2,3,1.1,2.251,0,-0.211,0
2026-07-29T20:38:18+08:00,7.52,222,20,2,0,1.081,2.169,0,2.095,0
2026-07-29T20:46:55+08:00,10.17,779,20,2,3,1.128,2.211,0,2.79,0
2026-07-29T21:10:48+08:00,11.82,505,21,2,3,1.055,1.159,0,-0.068,0
2026-07-29T22:02:16+08:00,4.09,112,22,2,2,1.111,0.673,1,0.095,0
2026-07-29T22:53:23+08:00,8.19,96,22,2,0,1.043,1.284,1,-0.268,0
2026-07-29T22:58:52+08:00,5.87,325,22,2,0,1.086,0.871,1,-2.715,0
2026-07-29T23:30:29+08:00,11.65,691,23,2,3,1.132,0.77,1,-0.937,0
2026-07-29T23:44:57+08:00,3.37,34,23,2,1,1.059,0.754,1,0.595,0
2026-07-30T03:24:24+08:00,1.83,31,3,3,1,1.046,0.138,1,0.269,0
2026-07-30T06:19:20+08:00,10.72,320,6,3,3,1.136,1.166,0,0.638,0
2026-07-30T06:25:18+08:00,2.6,105,6,3,2,1.051,0.818,0,0.48,0
2026-07-30T06:30:10+08:00,1.76,116,6,3,2,1.0,0.222,0,-0.773,0
2026-07-30T06:40:19+08:00,2.37,72,6,3,1,1.048,0.797,0,0.38,0
2026-07-30T06:48:17+08:00,4.16,480,6,3,0,1.125,0.597,0,-1.259,0
2026-07-30T07:11:21+08:00,5.14,47,7,3,2,1.072,0.575,0,-0.114,0
2026-07-30T07:19:35+08:00,10.42,193,7,3,3,1.025,0.535,0,1.815,0
2026-07-30T07:32:05+08:00,10.66,133,7,3,3,1.046,2.705,0,-1.033,0
2026-07-30T07:43:12+08:00,2.76,36,7,3,1,1.042,0.574,0,-0.596,0
2026-07-30T07:43:45+08:00,6.91,236,7,3,2,1.048,0.369,0,0.964,0
2026-07-30T07:44:31+08:00,1.78,41,7,3,0,1.094,0.267,0,-0.011,0
2026-07-30T08:22:33+08:00,5.1,241,8,3,2,1.096,1.016,0,0.124,0
2026-07-30T08:26:59+08:00,8.49,62,8,3,0,1.142,2.026,0,-1.346,0
2026-07-30T08:51:18+08:00,1.95,117,8,3,1,1.083,0.443,0,1.419,0
2026-07-30T09:11:18+08:00,1.88,25,9,3,1,1.085,0.416,0,-0.306,0
2026-07-30T10:01:27+08:00,7.49,281,10,3,3,1.082,0.973,0,2.226,0
2026-07-30T10:02:19+08:00,6.85,773,10,3,2,1.008,1.411,0,-0.321,0
2026-07-30T10:04:31+08:00,3.2,237,10,3,1,1.082,1.03,0,0.694,0
2026-07-30T10:06:18+08:00,6.72,99,10,3,2,1.142,1.016,0,0.248,0
2026-07-30T11:23:03+08:00,2.65,134,11,3,0,1.13,0.469,0,-0.01,0
2026-07-30T11:42:30+08:00,11.03,452,11,3,3,1.145,1.262,0,-0.327,0
2026-07-30T11:47:04+08:00,5.93,554,11,3,3,1.065,1.86,0,-0.543,0
2026-07-30T11:47:45+08:00,4.23,54,11,3,0,1.062,1.049,0,-0.724,0
2026-07-30T11:48:43+08:00,5.25,313,11,3,2,1.076,0.721,0,-0.628,0
2026-07-30T12:15:06+08:00,4.59,317,12,3,0,1.118,0.512,0,0.643,0
2026-07-30T12:59:14+08:00,8.15,386,12,3,0,1.016,1.671,0,0.153,0
2026-07-30T13:07:09+08:00,5.57,169,13,3,0,1.083,1.473,0,2.367,0
2026-07-30T13:58:52+08:00,10.21,163,13,3,3,1.107,2.387,0,2.348,0
2026-07-30T14:05:45+08:00,2.06,44,14,3,1,1.084,0.296,0,0.68,0
2026-07-30T14:06:23+08:00,7.26,288,14,3,2,1.1,0.888,0,0.49,0
2026-07-30T14:48:49+08:00,10.03,131,14,3,3,1.063,2.852,0,0.071,0
2026-07-30T14:57:09+08:00,8.93,258,14,3,2,1.038,1.763,0,0.145,0
2026-07-30T15:34:11+08:00,4.73,345,15,3,0,1.145,0.629,0,1.153,0
2026-07-30T16:02:30+08:00,5.25,123,16,3,0,1.125,1.218,0,2.309,0
2026-07-30T16:20:00+08:00,2.94,173,16,3,1,1.091,0.337,0,0.109,0
2026-07-30T16:32:39+08:00,4.69,213,16,3,2,1.098,0.498,0,0.213,0
2026-07-30T16:40:07+08:00,3.71,32,16,3,1,1.052,0.627,0,0.708,0
2026-07-30T16:53:56+08:00,1.9,6258,16,3,0,2.253,0.042,0,-0.279,1
2026-07-30T17:32:50+08:00,3.11,65,17,3,1,1.066,0.562,0,0.926,0
2026-07-30T17:48:58+08:00,2.07,61,17,3,1,1.14,0.414,0,1.323,0
2026-07-30T18:13:45+08:00,8.13,1145,18,3,3,1.069,1.096,0,-0.083,0
2026-07-30T18:21:17+08:00,9.3,167,18,3,0,1.1,0.705,0,0.424,0
2026-07-30T18:39:41+08:00,0.93,100,18,3,1,1.033,0.195,0,-0.568,0
2026-07-30T18:40:24+08:00,10.88,594,18,3,3,1.116,2.879,0,0.935,0
2026-07-30T18:48:19+08:00,6.42,110,18,3,0,1.055,1.842,0,-0.079,0
2026-07-30T19:01:24+08:00,2.91,16,19,3,1,1.131,0.459,0,-1.552,0
2026-07-30T19:06:39+08:00,8.97,73,19,3,3,1.106,1.4,0,-0.032,0
2026-07-30T19:14:45+08:00,3.78,22,19,3,2,1.118,0.915,0,1.152,0
2026-07-30T19:36:52+08:00,7.37,126,19,3,2,1.134,1.491,0,1.377,0
2026-07-30T19:49:23+08:00,10.79,1130,19,3,3,1.1,2.38,0,-0.618,0
2026-07-30T20:02:35+08:00,6.66,47,20,3,2,1.109,0.695,0,-0.513,0
2026-07-30T20:05:54+08:00,5.67,42,20,3,2,1.07,0.918,0,-0.794,0
2026-07-30T20:08:24+08:00,0.36,10,20,3,1,1.001,0.079,0,0.962,0
2026-07-30T20:10:55+08:00,2.06,8,20,3,1,1.095,0.21,0,0.403,0
2026-07-30T20:11:04+08:00,5.82,275,20,3,0,1.088,0.834,0,-1.095,0
2026-07-30T20:11:06+08:00,1.69,139,20,3,0,1.011,0.282,0,-0.626,0
2026-07-30T20:25:21+08:00,2.53,43,20,3,1,1.017,0.54,0,0.958,0
2026-07-30T20:25:25+08:00,5.61,384,20,3,2,1.061,0.893,0,0.092,0
2026-07-30T20:28:58+08:00,7.25,357,20,3,3,1.007,1.726,0,-0.001,0
2026-07-30T20:33:38+08:00,7.3,132,20,3,2,1.137,1.733,0,-0.098,0
2026-07-30T20:43:17+08:00,7.76,124,20,3,2,1.016,0.92,0,-1.634,0
2026-07-30T20:47:35+08:00,5.36,922,20,3,2,1.032,0.683,0,1.032,0
2026-07-30T21:36:14+08:00,9.35,100,21,3,3,1.052,1.954,0,-1.651,0
2026-07-30T22:14:10+08:00,6.92,549,22,3,3,1.141,0.894,1,0.166,0
2026-07-30T22:20:40+08:00,2.65,81,22,3,1,1.002,0.35,1,-1.02,0
2026-07-30T22:28:56+08:00,7.62,130,22,3,0,1.11,1.351,1,3.174,0
2026-07-30T22:39:27+08:00,0.75,56,22,3,1,1.049,0.254,1,0.742,0
2026-07-30T22:44:14+08:00,8.25,755,22,3,0,1.014,2.379,1,1.592,0
2026-07-30T23:02:03+08:00,3.32,208,23,3,0,1.027,0.495,1,1.117,0
2026-07-30T23:51:32+08:00,5.54,94,23,3,2,1.035,0.4,1,-0.893,0
